(['7', '5', '2', '8', '9'], 740)[0, 0, 0, 0, 0, 0, 9]
(['2', '2', 'A', '2', '7'], 692)[0, 0, 0, 1, 0, 0, 0]
(['2', '3', '6', '2', '2'], 197)[0, 0, 0, 1, 0, 0, 0]
(['2', '5', '5', '4', '5'], 973)[0, 0, 0, 1, 0, 0, 0]
(['2', '6', '6', 'T', '6'], 11)[0, 0, 0, 1, 0, 0, 0]
(['2', '7', '2', 'J', '2'], 25)[0, 0, 0, 1, 0, 0, 0]
(['2', '7', '7', '7', '5'], 902)[0, 0, 0, 1, 0, 0, 0]
(['2', '7', 'A', '7', '7'], 572)[0, 0, 0, 1, 0, 0, 0]
(['2', '9', '9', '9', 'Q'], 835)[0, 0, 0, 1, 0, 0, 0]
(['2', 'J', '4', '4', '4'], 694)[0, 0, 0, 1, 0, 0, 0]
(['2', 'J', '7', '7', '7'], 380)[0, 0, 0, 1, 0, 0, 0]
(['2', 'Q', 'J', 'Q', 'Q'], 670)[0, 0, 0, 1, 0, 0, 0]
(['2', 'A', '8', '2', '2'], 589)[0, 0, 0, 1, 0, 0, 0]
(['3', '3', '5', '9', '3'], 512)[0, 0, 0, 1, 0, 0, 0]
(['3', '3', '6', '3', 'J'], 989)[0, 0, 0, 1, 0, 0, 0]
(['3', '3', '9', '3', '7'], 941)[0, 0, 0, 1, 0, 0, 0]
(['3', '3', '9', '3', 'J'], 999)[0, 0, 0, 1, 0, 0, 0]
(['3', '3', 'T', '2', '3'], 577)[0, 0, 0, 1, 0, 0, 0]
(['3', '3', 'T', '3', 'K'], 24)[0, 0, 0, 1, 0, 0, 0]
(['3', '3', 'A', 'K', '3'], 110)[0, 0, 0, 1, 0, 0, 0]
(['3', '5', '3', '3', 'A'], 106)[0, 0, 0, 1, 0, 0, 0]
(['3', '7', '7', 'J', '7'], 668)[0, 0, 0, 1, 0, 0, 0]
(['3', '8', '3', '7', '3'], 171)[0, 0, 0, 1, 0, 0, 0]
(['3', '8', 'J', '3', '3'], 570)[0, 0, 0, 1, 0, 0, 0]
(['3', '9', '5', '9', '9'], 44)[0, 0, 0, 1, 0, 0, 0]
(['3', 'J', 'Q', 'Q', 'Q'], 863)[0, 0, 0, 1, 0, 0, 0]
(['3', 'Q', '3', '3', 'J'], 521)[0, 0, 0, 1, 0, 0, 0]
(['4', '3', '8', '8', '8'], 541)[0, 0, 0, 1, 0, 0, 0]
(['4', '4', '4', '7', 'K'], 292)[0, 0, 0, 1, 0, 0, 0]
(['4', '4', '4', 'A', 'Q'], 363)[0, 0, 0, 1, 0, 0, 0]
(['4', '4', '6', '4', 'J'], 382)[0, 0, 0, 1, 0, 0, 0]
(['4', '4', 'J', '7', '4'], 889)[0, 0, 0, 1, 0, 0, 0]
(['4', '4', 'Q', '4', '3'], 620)[0, 0, 0, 1, 0, 0, 0]
(['4', '4', 'Q', '4', '6'], 90)[0, 0, 0, 1, 0, 0, 0]
(['4', '5', '5', '5', '6'], 665)[0, 0, 0, 1, 0, 0, 0]
(['4', '9', '6', '9', '9'], 322)[0, 0, 0, 1, 0, 0, 0]
(['4', '9', '9', '9', 'T'], 96)[0, 0, 0, 1, 0, 0, 0]
(['4', 'K', '2', '2', '2'], 180)[0, 0, 0, 1, 0, 0, 0]
(['4', 'A', '2', '4', '4'], 271)[0, 0, 0, 1, 0, 0, 0]
(['4', 'A', '6', 'A', 'A'], 702)[0, 0, 0, 1, 0, 0, 0]
(['5', '2', 'T', '2', '2'], 735)[0, 0, 0, 1, 0, 0, 0]
(['5', '4', '5', '5', 'T'], 817)[0, 0, 0, 1, 0, 0, 0]
(['5', '5', '5', '6', '3'], 943)[0, 0, 0, 1, 0, 0, 0]
(['5', '5', '8', '5', 'T'], 119)[0, 0, 0, 1, 0, 0, 0]
(['5', '5', 'J', '5', '7'], 301)[0, 0, 0, 1, 0, 0, 0]
(['5', '6', '2', '6', '6'], 151)[0, 0, 0, 1, 0, 0, 0]
(['5', '6', '7', '5', '5'], 807)[0, 0, 0, 1, 0, 0, 0]
(['5', '7', '5', '5', '3'], 981)[0, 0, 0, 1, 0, 0, 0]
(['5', '8', '5', '5', '3'], 6)[0, 0, 0, 1, 0, 0, 0]
(['5', '8', '7', '8', '8'], 697)[0, 0, 0, 1, 0, 0, 0]
(['5', 'T', 'T', 'J', 'T'], 213)[0, 0, 0, 1, 0, 0, 0]
(['6', '3', '3', '3', 'A'], 4)[0, 0, 0, 1, 0, 0, 0]
(['6', '3', 'T', '3', '3'], 131)[0, 0, 0, 1, 0, 0, 0]
(['6', '4', '6', 'K', '6'], 862)[0, 0, 0, 1, 0, 0, 0]
(['6', '6', '3', '6', '5'], 908)[0, 0, 0, 1, 0, 0, 0]
(['6', '6', '6', '5', 'K'], 254)[0, 0, 0, 1, 0, 0, 0]
(['6', '6', '6', 'J', '3'], 772)[0, 0, 0, 1, 0, 0, 0]
(['6', '6', 'J', '6', '4'], 21)[0, 0, 0, 1, 0, 0, 0]
(['6', '6', 'J', 'A', '6'], 159)[0, 0, 0, 1, 0, 0, 0]
(['6', '6', 'K', '2', '6'], 257)[0, 0, 0, 1, 0, 0, 0]
(['6', '9', '9', 'J', '9'], 160)[0, 0, 0, 1, 0, 0, 0]
(['6', 'Q', '5', 'Q', 'Q'], 664)[0, 0, 0, 1, 0, 0, 0]
(['6', 'K', '7', '6', '6'], 599)[0, 0, 0, 1, 0, 0, 0]
(['6', 'K', 'K', '3', 'K'], 995)[0, 0, 0, 1, 0, 0, 0]
(['6', 'A', '6', '6', '5'], 532)[0, 0, 0, 1, 0, 0, 0]
(['7', '3', '3', '3', '4'], 799)[0, 0, 0, 1, 0, 0, 0]
(['7', '4', '3', '7', '7'], 907)[0, 0, 0, 1, 0, 0, 0]
(['7', '7', '4', '9', '7'], 476)[0, 0, 0, 1, 0, 0, 0]
(['7', '7', 'J', '7', 'T'], 685)[0, 0, 0, 1, 0, 0, 0]
(['7', '8', '7', 'A', '7'], 984)[0, 0, 0, 1, 0, 0, 0]
(['7', '8', '8', 'A', '8'], 37)[0, 0, 0, 1, 0, 0, 0]
(['7', '9', '3', '7', '7'], 53)[0, 0, 0, 1, 0, 0, 0]
(['7', 'A', 'A', 'A', '6'], 459)[0, 0, 0, 1, 0, 0, 0]
(['8', '4', '3', '3', '3'], 535)[0, 0, 0, 1, 0, 0, 0]
(['8', '5', 'J', '5', '5'], 775)[0, 0, 0, 1, 0, 0, 0]
(['8', '6', '9', '6', '6'], 503)[0, 0, 0, 1, 0, 0, 0]
(['8', '7', '2', '2', '2'], 875)[0, 0, 0, 1, 0, 0, 0]
(['8', '8', '2', '8', 'J'], 335)[0, 0, 0, 1, 0, 0, 0]
(['8', '8', '7', '8', 'J'], 832)[0, 0, 0, 1, 0, 0, 0]
(['8', '8', '8', '2', '4'], 647)[0, 0, 0, 1, 0, 0, 0]
(['8', '8', '8', '7', 'Q'], 286)[0, 0, 0, 1, 0, 0, 0]
(['8', '8', 'K', '8', 'J'], 851)[0, 0, 0, 1, 0, 0, 0]
(['8', 'T', 'T', '4', 'T'], 234)[0, 0, 0, 1, 0, 0, 0]
(['8', 'T', 'T', 'Q', 'T'], 162)[0, 0, 0, 1, 0, 0, 0]
(['8', 'Q', '6', 'Q', 'Q'], 602)[0, 0, 0, 1, 0, 0, 0]
(['8', 'Q', '8', '4', '8'], 69)[0, 0, 0, 1, 0, 0, 0]
(['8', 'A', '8', '8', '4'], 737)[0, 0, 0, 1, 0, 0, 0]
(['8', 'A', 'A', 'T', 'A'], 488)[0, 0, 0, 1, 0, 0, 0]
(['9', '2', '4', '9', '9'], 932)[0, 0, 0, 1, 0, 0, 0]
(['9', '2', '7', '7', '7'], 826)[0, 0, 0, 1, 0, 0, 0]
(['9', '4', '8', '8', '8'], 924)[0, 0, 0, 1, 0, 0, 0]
(['9', '4', '9', '5', '9'], 520)[0, 0, 0, 1, 0, 0, 0]
(['9', '7', '9', '6', '9'], 294)[0, 0, 0, 1, 0, 0, 0]
(['9', '8', '7', '9', '9'], 674)[0, 0, 0, 1, 0, 0, 0]
(['9', '8', '9', '6', '9'], 681)[0, 0, 0, 1, 0, 0, 0]
(['9', '9', '9', '2', 'T'], 295)[0, 0, 0, 1, 0, 0, 0]
(['9', '9', '9', 'J', 'A'], 516)[0, 0, 0, 1, 0, 0, 0]
(['9', '9', 'K', '2', '9'], 559)[0, 0, 0, 1, 0, 0, 0]
(['9', '9', 'K', '9', '8'], 384)[0, 0, 0, 1, 0, 0, 0]
(['9', 'J', '4', '4', '4'], 751)[0, 0, 0, 1, 0, 0, 0]
(['9', 'J', '9', '8', '9'], 565)[0, 0, 0, 1, 0, 0, 0]
(['9', 'K', '7', '9', '9'], 794)[0, 0, 0, 1, 0, 0, 0]
(['T', '3', '4', '4', '4'], 185)[0, 0, 0, 1, 0, 0, 0]
(['T', '8', 'T', 'T', 'K'], 27)[0, 0, 0, 1, 0, 0, 0]
(['T', '9', '9', '3', '9'], 440)[0, 0, 0, 1, 0, 0, 0]
(['T', 'T', '2', 'Q', 'T'], 560)[0, 0, 0, 1, 0, 0, 0]
(['T', 'T', '5', '3', 'T'], 880)[0, 0, 0, 1, 0, 0, 0]
(['T', 'T', '5', 'Q', 'T'], 500)[0, 0, 0, 1, 0, 0, 0]
(['T', 'T', 'T', '4', '9'], 324)[0, 0, 0, 1, 0, 0, 0]
(['T', 'T', 'T', '8', 'J'], 801)[0, 0, 0, 1, 0, 0, 0]
(['T', 'T', 'T', '9', '5'], 268)[0, 0, 0, 1, 0, 0, 0]
(['T', 'T', 'J', 'T', '2'], 83)[0, 0, 0, 1, 0, 0, 0]
(['T', 'J', 'T', 'T', '7'], 998)[0, 0, 0, 1, 0, 0, 0]
(['T', 'K', 'T', 'T', 'Q'], 646)[0, 0, 0, 1, 0, 0, 0]
(['T', 'K', 'K', 'K', '2'], 895)[0, 0, 0, 1, 0, 0, 0]
(['T', 'A', 'T', 'Q', 'T'], 598)[0, 0, 0, 1, 0, 0, 0]
(['J', '3', '3', '3', '7'], 795)[0, 0, 0, 1, 0, 0, 0]
(['J', '4', '4', '4', '3'], 444)[0, 0, 0, 1, 0, 0, 0]
(['J', '4', '8', '4', '4'], 501)[0, 0, 0, 1, 0, 0, 0]
(['J', '6', '6', '6', '8'], 202)[0, 0, 0, 1, 0, 0, 0]
(['J', '6', 'A', 'A', 'A'], 149)[0, 0, 0, 1, 0, 0, 0]
(['J', '9', 'K', '9', '9'], 725)[0, 0, 0, 1, 0, 0, 0]
(['J', 'T', '6', '6', '6'], 71)[0, 0, 0, 1, 0, 0, 0]
(['J', 'K', '8', 'K', 'K'], 230)[0, 0, 0, 1, 0, 0, 0]
(['J', 'K', 'K', '3', 'K'], 221)[0, 0, 0, 1, 0, 0, 0]
(['Q', '2', '2', '2', 'A'], 15)[0, 0, 0, 1, 0, 0, 0]
(['Q', '4', '4', '5', '4'], 228)[0, 0, 0, 1, 0, 0, 0]
(['Q', '4', 'Q', 'A', 'Q'], 802)[0, 0, 0, 1, 0, 0, 0]
(['Q', '5', '5', '2', '5'], 319)[0, 0, 0, 1, 0, 0, 0]
(['Q', '7', '7', '2', '7'], 291)[0, 0, 0, 1, 0, 0, 0]
(['Q', '7', '9', '9', '9'], 244)[0, 0, 0, 1, 0, 0, 0]
(['Q', '8', '5', '5', '5'], 756)[0, 0, 0, 1, 0, 0, 0]
(['Q', '8', 'J', '8', '8'], 94)[0, 0, 0, 1, 0, 0, 0]
(['Q', 'T', '9', 'Q', 'Q'], 935)[0, 0, 0, 1, 0, 0, 0]
(['Q', 'T', 'Q', '4', 'Q'], 156)[0, 0, 0, 1, 0, 0, 0]
(['Q', 'Q', '8', '2', 'Q'], 785)[0, 0, 0, 1, 0, 0, 0]
(['Q', 'Q', '8', 'T', 'Q'], 127)[0, 0, 0, 1, 0, 0, 0]
(['Q', 'Q', 'J', 'Q', '4'], 977)[0, 0, 0, 1, 0, 0, 0]
(['Q', 'Q', 'Q', 'J', '5'], 195)[0, 0, 0, 1, 0, 0, 0]
(['K', '2', '2', '2', '5'], 122)[0, 0, 0, 1, 0, 0, 0]
(['K', '4', 'K', 'Q', 'K'], 73)[0, 0, 0, 1, 0, 0, 0]
(['K', '7', '7', '4', '7'], 20)[0, 0, 0, 1, 0, 0, 0]
(['K', '8', '8', '8', '7'], 621)[0, 0, 0, 1, 0, 0, 0]
(['K', '9', '3', 'K', 'K'], 957)[0, 0, 0, 1, 0, 0, 0]
(['K', 'J', '9', 'J', 'J'], 896)[0, 0, 0, 1, 0, 0, 0]
(['K', 'K', '2', 'K', '3'], 652)[0, 0, 0, 1, 0, 0, 0]
(['K', 'K', '2', 'K', 'A'], 510)[0, 0, 0, 1, 0, 0, 0]
(['K', 'K', '7', '9', 'K'], 276)[0, 0, 0, 1, 0, 0, 0]
(['K', 'K', '8', 'T', 'K'], 988)[0, 0, 0, 1, 0, 0, 0]
(['K', 'K', 'K', '8', '5'], 566)[0, 0, 0, 1, 0, 0, 0]
(['K', 'K', 'K', 'J', 'T'], 960)[0, 0, 0, 1, 0, 0, 0]
(['K', 'K', 'K', 'Q', 'J'], 327)[0, 0, 0, 1, 0, 0, 0]
(['K', 'A', 'K', 'K', '8'], 672)[0, 0, 0, 1, 0, 0, 0]
(['A', '3', '3', 'Q', '3'], 188)[0, 0, 0, 1, 0, 0, 0]
(['A', '5', 'A', 'J', 'A'], 721)[0, 0, 0, 1, 0, 0, 0]
(['A', '9', '4', '4', '4'], 506)[0, 0, 0, 1, 0, 0, 0]
(['A', 'T', 'J', 'A', 'A'], 871)[0, 0, 0, 1, 0, 0, 0]
(['A', 'T', 'A', '7', 'A'], 484)[0, 0, 0, 1, 0, 0, 0]
(['A', 'A', '3', 'A', 'Q'], 47)[0, 0, 0, 1, 0, 0, 0]
(['A', 'A', 'T', '2', 'A'], 688)[0, 0, 0, 1, 0, 0, 0]
(['A', 'A', 'K', 'T', 'A'], 547)[0, 0, 0, 1, 0, 0, 0]
(['A', 'A', 'A', '2', 'J'], 849)[0, 0, 0, 1, 0, 0, 0]
(['A', 'A', 'A', 'J', '3'], 550)[0, 0, 0, 1, 0, 0, 0]
(['A', 'A', 'A', 'J', 'Q'], 590)[0, 0, 0, 1, 0, 0, 0]
(['2', '2', '2', 'K', 'K'], 253)[0, 0, 1, 0, 0, 0, 0]
(['2', '2', '7', '2', '7'], 492)[0, 0, 1, 0, 0, 0, 0]
(['2', '6', '2', '2', '6'], 660)[0, 0, 1, 0, 0, 0, 0]
(['2', '8', '8', '2', '2'], 74)[0, 0, 1, 0, 0, 0, 0]
(['2', '8', '8', '2', '8'], 315)[0, 0, 1, 0, 0, 0, 0]
(['2', 'T', 'T', 'T', '2'], 154)[0, 0, 1, 0, 0, 0, 0]
(['3', '3', '2', '2', '2'], 31)[0, 0, 1, 0, 0, 0, 0]
(['3', '3', '3', '2', '2'], 848)[0, 0, 1, 0, 0, 0, 0]
(['3', '3', '8', '8', '8'], 386)[0, 0, 1, 0, 0, 0, 0]
(['3', '3', 'A', '3', 'A'], 78)[0, 0, 1, 0, 0, 0, 0]
(['3', '5', '3', '3', '5'], 546)[0, 0, 1, 0, 0, 0, 0]
(['3', '5', '3', '5', '5'], 308)[0, 0, 1, 0, 0, 0, 0]
(['3', '6', '3', '6', '6'], 913)[0, 0, 1, 0, 0, 0, 0]
(['3', '7', '3', '7', '3'], 776)[0, 0, 1, 0, 0, 0, 0]
(['3', 'T', '3', '3', 'T'], 663)[0, 0, 1, 0, 0, 0, 0]
(['3', 'J', '3', '3', 'J'], 631)[0, 0, 1, 0, 0, 0, 0]
(['3', 'Q', '3', 'Q', '3'], 498)[0, 0, 1, 0, 0, 0, 0]
(['4', '3', '3', '3', '4'], 494)[0, 0, 1, 0, 0, 0, 0]
(['4', '4', '8', '8', '8'], 421)[0, 0, 1, 0, 0, 0, 0]
(['4', '6', '4', '6', '4'], 336)[0, 0, 1, 0, 0, 0, 0]
(['4', 'T', '4', '4', 'T'], 634)[0, 0, 1, 0, 0, 0, 0]
(['4', 'T', 'T', '4', 'T'], 251)[0, 0, 1, 0, 0, 0, 0]
(['4', 'Q', 'Q', 'Q', '4'], 469)[0, 0, 1, 0, 0, 0, 0]
(['5', '2', '2', '5', '2'], 734)[0, 0, 1, 0, 0, 0, 0]
(['5', '2', '5', '5', '2'], 147)[0, 0, 1, 0, 0, 0, 0]
(['5', '5', '5', '4', '4'], 706)[0, 0, 1, 0, 0, 0, 0]
(['5', '5', '5', 'T', 'T'], 407)[0, 0, 1, 0, 0, 0, 0]
(['5', '5', '6', '5', '6'], 199)[0, 0, 1, 0, 0, 0, 0]
(['5', '5', '7', '7', '5'], 63)[0, 0, 1, 0, 0, 0, 0]
(['5', '5', 'A', 'A', 'A'], 861)[0, 0, 1, 0, 0, 0, 0]
(['5', '7', '7', '5', '7'], 627)[0, 0, 1, 0, 0, 0, 0]
(['5', 'T', 'T', 'T', '5'], 100)[0, 0, 1, 0, 0, 0, 0]
(['5', 'J', '5', '5', 'J'], 922)[0, 0, 1, 0, 0, 0, 0]
(['5', 'Q', 'Q', 'Q', '5'], 800)[0, 0, 1, 0, 0, 0, 0]
(['5', 'K', '5', 'K', '5'], 152)[0, 0, 1, 0, 0, 0, 0]
(['6', '4', '6', '4', '6'], 334)[0, 0, 1, 0, 0, 0, 0]
(['6', '5', '6', '6', '5'], 765)[0, 0, 1, 0, 0, 0, 0]
(['6', '6', '3', '3', '3'], 696)[0, 0, 1, 0, 0, 0, 0]
(['6', '6', '9', '9', '9'], 111)[0, 0, 1, 0, 0, 0, 0]
(['6', '8', '8', '6', '8'], 742)[0, 0, 1, 0, 0, 0, 0]
(['6', 'J', '6', '6', 'J'], 527)[0, 0, 1, 0, 0, 0, 0]
(['7', '3', '7', '7', '3'], 340)[0, 0, 1, 0, 0, 0, 0]
(['7', '6', '6', '7', '7'], 596)[0, 0, 1, 0, 0, 0, 0]
(['7', '6', '7', '6', '6'], 226)[0, 0, 1, 0, 0, 0, 0]
(['7', '7', '7', '2', '2'], 222)[0, 0, 1, 0, 0, 0, 0]
(['7', '7', '7', 'T', 'T'], 417)[0, 0, 1, 0, 0, 0, 0]
(['7', '7', '7', 'A', 'A'], 491)[0, 0, 1, 0, 0, 0, 0]
(['7', '7', 'J', 'J', 'J'], 970)[0, 0, 1, 0, 0, 0, 0]
(['7', 'Q', '7', '7', 'Q'], 858)[0, 0, 1, 0, 0, 0, 0]
(['7', 'K', '7', 'K', '7'], 555)[0, 0, 1, 0, 0, 0, 0]
(['8', '3', '8', '3', '3'], 184)[0, 0, 1, 0, 0, 0, 0]
(['8', '4', '4', '4', '8'], 427)[0, 0, 1, 0, 0, 0, 0]
(['8', '8', '8', '7', '7'], 70)[0, 0, 1, 0, 0, 0, 0]
(['8', '8', '9', '8', '9'], 172)[0, 0, 1, 0, 0, 0, 0]
(['8', '8', 'T', '8', 'T'], 68)[0, 0, 1, 0, 0, 0, 0]
(['8', '8', 'J', '8', 'J'], 645)[0, 0, 1, 0, 0, 0, 0]
(['8', 'K', 'K', '8', '8'], 394)[0, 0, 1, 0, 0, 0, 0]
(['9', '5', '5', '9', '5'], 415)[0, 0, 1, 0, 0, 0, 0]
(['9', '5', '9', '5', '9'], 683)[0, 0, 1, 0, 0, 0, 0]
(['9', '9', '7', '7', '7'], 815)[0, 0, 1, 0, 0, 0, 0]
(['9', '9', '7', '7', '9'], 365)[0, 0, 1, 0, 0, 0, 0]
(['9', '9', 'A', '9', 'A'], 918)[0, 0, 1, 0, 0, 0, 0]
(['9', 'J', 'J', '9', '9'], 997)[0, 0, 1, 0, 0, 0, 0]
(['T', '9', '9', 'T', 'T'], 381)[0, 0, 1, 0, 0, 0, 0]
(['T', 'T', '3', 'T', '3'], 711)[0, 0, 1, 0, 0, 0, 0]
(['T', 'T', '7', '7', 'T'], 430)[0, 0, 1, 0, 0, 0, 0]
(['T', 'T', 'T', '8', '8'], 959)[0, 0, 1, 0, 0, 0, 0]
(['T', 'T', 'K', 'K', 'T'], 87)[0, 0, 1, 0, 0, 0, 0]
(['T', 'J', 'J', 'T', 'T'], 80)[0, 0, 1, 0, 0, 0, 0]
(['J', '2', 'J', 'J', '2'], 255)[0, 0, 1, 0, 0, 0, 0]
(['J', '4', 'J', '4', '4'], 489)[0, 0, 1, 0, 0, 0, 0]
(['J', '7', '7', 'J', '7'], 931)[0, 0, 1, 0, 0, 0, 0]
(['J', 'J', '2', '2', '2'], 323)[0, 0, 1, 0, 0, 0, 0]
(['Q', '2', '2', 'Q', 'Q'], 462)[0, 0, 1, 0, 0, 0, 0]
(['Q', '4', 'Q', '4', '4'], 677)[0, 0, 1, 0, 0, 0, 0]
(['Q', '6', 'Q', '6', '6'], 708)[0, 0, 1, 0, 0, 0, 0]
(['Q', '6', 'Q', 'Q', '6'], 326)[0, 0, 1, 0, 0, 0, 0]
(['Q', 'Q', '7', 'Q', '7'], 409)[0, 0, 1, 0, 0, 0, 0]
(['Q', 'Q', '9', 'Q', '9'], 868)[0, 0, 1, 0, 0, 0, 0]
(['Q', 'Q', 'T', 'T', 'T'], 517)[0, 0, 1, 0, 0, 0, 0]
(['Q', 'Q', 'J', 'J', 'Q'], 676)[0, 0, 1, 0, 0, 0, 0]
(['Q', 'Q', 'Q', '8', '8'], 359)[0, 0, 1, 0, 0, 0, 0]
(['K', '3', '3', '3', 'K'], 260)[0, 0, 1, 0, 0, 0, 0]
(['K', '4', '4', 'K', 'K'], 850)[0, 0, 1, 0, 0, 0, 0]
(['K', '7', 'K', 'K', '7'], 158)[0, 0, 1, 0, 0, 0, 0]
(['K', '9', '9', 'K', 'K'], 328)[0, 0, 1, 0, 0, 0, 0]
(['K', 'K', '2', '2', 'K'], 782)[0, 0, 1, 0, 0, 0, 0]
(['K', 'K', '5', '5', 'K'], 980)[0, 0, 1, 0, 0, 0, 0]
(['K', 'K', 'K', 'J', 'J'], 470)[0, 0, 1, 0, 0, 0, 0]
(['K', 'K', 'A', 'A', 'K'], 556)[0, 0, 1, 0, 0, 0, 0]
(['A', '4', '4', 'A', '4'], 456)[0, 0, 1, 0, 0, 0, 0]
(['A', 'J', 'A', 'J', 'A'], 528)[0, 0, 1, 0, 0, 0, 0]
(['A', 'Q', 'Q', 'A', 'Q'], 269)[0, 0, 1, 0, 0, 0, 0]
(['A', 'Q', 'A', 'A', 'Q'], 630)[0, 0, 1, 0, 0, 0, 0]
(['A', 'A', '3', '3', 'A'], 241)[0, 0, 1, 0, 0, 0, 0]
(['A', 'A', '5', '5', '5'], 385)[0, 0, 1, 0, 0, 0, 0]
(['A', 'A', '6', '6', 'A'], 333)[0, 0, 1, 0, 0, 0, 0]
(['A', 'A', '8', '8', '8'], 649)[0, 0, 1, 0, 0, 0, 0]
(['A', 'A', 'K', 'A', 'K'], 264)[0, 0, 1, 0, 0, 0, 0]
(['A', 'A', 'A', '4', '4'], 852)[0, 0, 1, 0, 0, 0, 0]
(['A', 'A', 'A', '7', '7'], 897)[0, 0, 1, 0, 0, 0, 0]
(['2', '2', '2', '2', 'A'], 273)[0, 1, 0, 0, 0, 0, 0]
(['2', '2', '2', '9', '2'], 212)[0, 1, 0, 0, 0, 0, 0]
(['2', '2', '2', 'J', '2'], 853)[0, 1, 0, 0, 0, 0, 0]
(['2', '2', '3', '2', '2'], 392)[0, 1, 0, 0, 0, 0, 0]
(['2', '2', '4', '2', '2'], 177)[0, 1, 0, 0, 0, 0, 0]
(['2', '2', 'Q', '2', '2'], 453)[0, 1, 0, 0, 0, 0, 0]
(['2', '7', '7', '7', '7'], 964)[0, 1, 0, 0, 0, 0, 0]
(['2', '8', '8', '8', '8'], 34)[0, 1, 0, 0, 0, 0, 0]
(['3', '3', '3', '3', '7'], 486)[0, 1, 0, 0, 0, 0, 0]
(['3', '3', '9', '3', '3'], 986)[0, 1, 0, 0, 0, 0, 0]
(['3', '3', 'A', '3', '3'], 356)[0, 1, 0, 0, 0, 0, 0]
(['3', '5', '3', '3', '3'], 107)[0, 1, 0, 0, 0, 0, 0]
(['3', 'T', '3', '3', '3'], 838)[0, 1, 0, 0, 0, 0, 0]
(['3', 'Q', '3', '3', '3'], 403)[0, 1, 0, 0, 0, 0, 0]
(['3', 'K', 'K', 'K', 'K'], 61)[0, 1, 0, 0, 0, 0, 0]
(['4', '4', '4', '4', '7'], 530)[0, 1, 0, 0, 0, 0, 0]
(['4', '4', '4', '4', '8'], 885)[0, 1, 0, 0, 0, 0, 0]
(['4', '4', '4', '9', '4'], 204)[0, 1, 0, 0, 0, 0, 0]
(['4', '4', '4', 'J', '4'], 150)[0, 1, 0, 0, 0, 0, 0]
(['4', '4', '4', 'Q', '4'], 936)[0, 1, 0, 0, 0, 0, 0]
(['4', '4', '6', '4', '4'], 588)[0, 1, 0, 0, 0, 0, 0]
(['5', '5', '5', '5', '2'], 358)[0, 1, 0, 0, 0, 0, 0]
(['5', '5', '5', 'A', '5'], 490)[0, 1, 0, 0, 0, 0, 0]
(['5', '5', '6', '5', '5'], 497)[0, 1, 0, 0, 0, 0, 0]
(['5', '5', '8', '5', '5'], 302)[0, 1, 0, 0, 0, 0, 0]
(['5', '5', 'J', '5', '5'], 543)[0, 1, 0, 0, 0, 0, 0]
(['5', 'Q', 'Q', 'Q', 'Q'], 113)[0, 1, 0, 0, 0, 0, 0]
(['5', 'K', '5', '5', '5'], 509)[0, 1, 0, 0, 0, 0, 0]
(['5', 'K', 'K', 'K', 'K'], 279)[0, 1, 0, 0, 0, 0, 0]
(['6', '2', '2', '2', '2'], 473)[0, 1, 0, 0, 0, 0, 0]
(['6', '3', '3', '3', '3'], 682)[0, 1, 0, 0, 0, 0, 0]
(['6', '6', '6', '6', '4'], 203)[0, 1, 0, 0, 0, 0, 0]
(['6', '6', '6', '6', 'J'], 272)[0, 1, 0, 0, 0, 0, 0]
(['6', '6', '6', 'T', '6'], 678)[0, 1, 0, 0, 0, 0, 0]
(['6', '6', '9', '6', '6'], 130)[0, 1, 0, 0, 0, 0, 0]
(['6', '6', 'Q', '6', '6'], 952)[0, 1, 0, 0, 0, 0, 0]
(['6', '6', 'A', '6', '6'], 982)[0, 1, 0, 0, 0, 0, 0]
(['6', '8', '6', '6', '6'], 285)[0, 1, 0, 0, 0, 0, 0]
(['7', '4', '7', '7', '7'], 10)[0, 1, 0, 0, 0, 0, 0]
(['7', '5', '5', '5', '5'], 423)[0, 1, 0, 0, 0, 0, 0]
(['7', '7', '8', '7', '7'], 281)[0, 1, 0, 0, 0, 0, 0]
(['7', '7', '9', '7', '7'], 888)[0, 1, 0, 0, 0, 0, 0]
(['7', '7', 'T', '7', '7'], 56)[0, 1, 0, 0, 0, 0, 0]
(['7', '9', '9', '9', '9'], 278)[0, 1, 0, 0, 0, 0, 0]
(['8', '8', '6', '8', '8'], 729)[0, 1, 0, 0, 0, 0, 0]
(['8', '8', '8', '4', '8'], 718)[0, 1, 0, 0, 0, 0, 0]
(['8', '8', '8', '8', 'T'], 235)[0, 1, 0, 0, 0, 0, 0]
(['8', '8', '8', '8', 'K'], 689)[0, 1, 0, 0, 0, 0, 0]
(['8', '8', '8', 'J', '8'], 914)[0, 1, 0, 0, 0, 0, 0]
(['9', '2', '9', '9', '9'], 567)[0, 1, 0, 0, 0, 0, 0]
(['9', '5', '9', '9', '9'], 256)[0, 1, 0, 0, 0, 0, 0]
(['9', '8', '9', '9', '9'], 819)[0, 1, 0, 0, 0, 0, 0]
(['9', '9', '9', '9', '3'], 974)[0, 1, 0, 0, 0, 0, 0]
(['9', '9', '9', '9', '4'], 944)[0, 1, 0, 0, 0, 0, 0]
(['9', '9', '9', '9', 'K'], 145)[0, 1, 0, 0, 0, 0, 0]
(['9', '9', '9', '9', 'A'], 422)[0, 1, 0, 0, 0, 0, 0]
